atomic, 2 ,1000000 ,0.096056
atomic, 2 ,1000000 ,0.096398
atomic, 2 ,1000000 ,0.096340
atomic, 2 ,1000000 ,0.102457
reduce, 2 ,1000000 ,0.006999
reduce, 2 ,1000000 ,0.000161
reduce, 2 ,1000000 ,0.000161
reduce, 2 ,1000000 ,0.000167
reduce, 2 ,1000000 ,0.000161
reduce, 2 ,1000000 ,0.000161
reduce, 2 ,1000000 ,0.000161
reduce, 2 ,1000000 ,0.000161
reduce, 2 ,1000000 ,0.000161
reduce, 2 ,1000000 ,0.000160
array, 2 ,1000000 ,0.028354
array, 2 ,1000000 ,0.003408
array, 2 ,1000000 ,0.001255
array, 2 ,1000000 ,0.002383
array, 2 ,1000000 ,0.019927
array, 2 ,1000000 ,0.008308
array, 2 ,1000000 ,0.015484
array, 2 ,1000000 ,0.001404
array, 2 ,1000000 ,0.001211
array, 2 ,1000000 ,0.001205
standard, 4 ,1000000 ,0.000002
standard, 4 ,1000000 ,0.000000
standard, 4 ,1000000 ,0.000000
standard, 4 ,1000000 ,0.000000
standard, 4 ,1000000 ,0.000000
standard, 4 ,1000000 ,0.000000
standard, 4 ,1000000 ,0.000000
standard, 4 ,1000000 ,0.000000
standard, 4 ,1000000 ,0.000001
standard, 4 ,1000000 ,0.000001
critical, 4 ,1000000 ,0.154646
critical, 4 ,1000000 ,0.122646
critical, 4 ,1000000 ,0.121424
critical, 4 ,1000000 ,0.119485
critical, 4 ,1000000 ,0.120702
critical, 4 ,1000000 ,0.106222
critical, 4 ,1000000 ,0.105407
critical, 4 ,1000000 ,0.131824
critical, 4 ,1000000 ,0.121563
critical, 4 ,1000000 ,0.118090
atomic, 4 ,1000000 ,0.112225
atomic, 4 ,1000000 ,0.108152
atomic, 4 ,1000000 ,0.101301
atomic, 4 ,1000000 ,0.108716
atomic, 4 ,1000000 ,0.104628
atomic, 4 ,1000000 ,0.100882
atomic, 4 ,1000000 ,0.097526
atomic, 4 ,1000000 ,0.080381
atomic, 4 ,1000000 ,0.086267
atomic, 4 ,1000000 ,0.092631
reduce, 4 ,1000000 ,0.004084
reduce, 4 ,1000000 ,0.007531
reduce, 4 ,1000000 ,0.010797
reduce, 4 ,1000000 ,0.000161
reduce, 4 ,1000000 ,0.000161
reduce, 4 ,1000000 ,0.000237
reduce, 4 ,1000000 ,0.000163
reduce, 4 ,1000000 ,0.000163
reduce, 4 ,1000000 ,0.000167
reduce, 4 ,1000000 ,0.000161
array, 4 ,1000000 ,0.002307
array, 4 ,1000000 ,0.002064
array, 4 ,1000000 ,0.030441
array, 4 ,1000000 ,0.023578
array, 4 ,1000000 ,0.006065
array, 4 ,1000000 ,0.024870
array, 4 ,1000000 ,0.024889
array, 4 ,1000000 ,0.026822
array, 4 ,1000000 ,0.024807
array, 4 ,1000000 ,0.013604
standard, 8 ,1000000 ,0.000007
standard, 8 ,1000000 ,0.000000
standard, 8 ,1000000 ,0.000000
standard, 8 ,1000000 ,0.000000
standard, 8 ,1000000 ,0.000000
standard, 8 ,1000000 ,0.000000
standard, 8 ,1000000 ,0.000000
standard, 8 ,1000000 ,0.000000
standard, 8 ,1000000 ,0.000000
standard, 8 ,1000000 ,0.000000
critical, 8 ,1000000 ,0.237354
critical, 8 ,1000000 ,0.080259
critical, 8 ,1000000 ,0.100241
critical, 8 ,1000000 ,0.138037
critical, 8 ,1000000 ,0.096559
critical, 8 ,1000000 ,0.118307
critical, 8 ,1000000 ,0.129231
critical, 8 ,1000000 ,0.124499
critical, 8 ,1000000 ,0.123497
critical, 8 ,1000000 ,0.128196
atomic, 8 ,1000000 ,0.068079
atomic, 8 ,1000000 ,0.083128
atomic, 8 ,1000000 ,0.096123
atomic, 8 ,1000000 ,0.092342
atomic, 8 ,1000000 ,0.091734
atomic, 8 ,1000000 ,0.091593
atomic, 8 ,1000000 ,0.092481
atomic, 8 ,1000000 ,0.094750
atomic, 8 ,1000000 ,0.107445
atomic, 8 ,1000000 ,0.092093
reduce, 8 ,1000000 ,0.028226
reduce, 8 ,1000000 ,0.006221
reduce, 8 ,1000000 ,0.014727
reduce, 8 ,1000000 ,0.007135
reduce, 8 ,1000000 ,0.011946
reduce, 8 ,1000000 ,0.000359
reduce, 8 ,1000000 ,0.000161
reduce, 8 ,1000000 ,0.000163
reduce, 8 ,1000000 ,0.000161
reduce, 8 ,1000000 ,0.000161
array, 8 ,1000000 ,0.001434
array, 8 ,1000000 ,0.001586
array, 8 ,1000000 ,0.002099
array, 8 ,1000000 ,0.001210
array, 8 ,1000000 ,0.022591
array, 8 ,1000000 ,0.016558
array, 8 ,1000000 ,0.013472
array, 8 ,1000000 ,0.001515
array, 8 ,1000000 ,0.001295
array, 8 ,1000000 ,0.001222
standard, 1 ,100000000 ,0.000001
standard, 1 ,100000000 ,0.000000
standard, 1 ,100000000 ,0.000000
standard, 1 ,100000000 ,0.000000
standard, 1 ,100000000 ,0.000000
standard, 1 ,100000000 ,0.000000
standard, 1 ,100000000 ,0.000000
standard, 1 ,100000000 ,0.000000
standard, 1 ,100000000 ,0.000000
standard, 1 ,100000000 ,0.000000
critical, 1 ,100000000 ,13.075867
critical, 1 ,100000000 ,13.619768
critical, 1 ,100000000 ,13.185374
critical, 1 ,100000000 ,12.433971
critical, 1 ,100000000 ,12.605657
critical, 1 ,100000000 ,14.244499
critical, 1 ,100000000 ,13.524141
critical, 1 ,100000000 ,13.768647
critical, 1 ,100000000 ,12.852770
critical, 1 ,100000000 ,12.603186
atomic, 1 ,100000000 ,9.453229
atomic, 1 ,100000000 ,9.500839
atomic, 1 ,100000000 ,9.536569
atomic, 1 ,100000000 ,9.646275
atomic, 1 ,100000000 ,9.626460
atomic, 1 ,100000000 ,9.607064
atomic, 1 ,100000000 ,9.276736
atomic, 1 ,100000000 ,9.628313
atomic, 1 ,100000000 ,9.411396
atomic, 1 ,100000000 ,9.749331
reduce, 1 ,100000000 ,0.060143
reduce, 1 ,100000000 ,0.030141
reduce, 1 ,100000000 ,0.029293
reduce, 1 ,100000000 ,0.020742
reduce, 1 ,100000000 ,0.016447
reduce, 1 ,100000000 ,0.039300
reduce, 1 ,100000000 ,0.016820
reduce, 1 ,100000000 ,0.016061
reduce, 1 ,100000000 ,0.015931
reduce, 1 ,100000000 ,0.028801
array, 1 ,100000000 ,0.179488
array, 1 ,100000000 ,0.156256
array, 1 ,100000000 ,0.122327
array, 1 ,100000000 ,0.121485
array, 1 ,100000000 ,0.138867
array, 1 ,100000000 ,0.192041
array, 1 ,100000000 ,0.137721
array, 1 ,100000000 ,0.147683
array, 1 ,100000000 ,0.128223
array, 1 ,100000000 ,0.128008
standard, 2 ,100000000 ,0.000002
standard, 2 ,100000000 ,0.000000
standard, 2 ,100000000 ,0.000001
standard, 2 ,100000000 ,0.000000
standard, 2 ,100000000 ,0.000000
standard, 2 ,100000000 ,0.000000
standard, 2 ,100000000 ,0.000000
standard, 2 ,100000000 ,0.000000
standard, 2 ,100000000 ,0.000000
standard, 2 ,100000000 ,0.000000
critical, 2 ,100000000 ,15.773832
critical, 2 ,100000000 ,13.794630
critical, 2 ,100000000 ,14.356262
critical, 2 ,100000000 ,13.561229
critical, 2 ,100000000 ,15.061687
critical, 2 ,100000000 ,14.782056
critical, 2 ,100000000 ,13.888559
critical, 2 ,100000000 ,14.664703
critical, 2 ,100000000 ,15.362262
critical, 2 ,100000000 ,14.136074
atomic, 2 ,100000000 ,8.407445
atomic, 2 ,100000000 ,9.010240
atomic, 2 ,100000000 ,8.909723
atomic, 2 ,100000000 ,8.559915
atomic, 2 ,100000000 ,8.481606
atomic, 2 ,100000000 ,8.667378
atomic, 2 ,100000000 ,9.042456
atomic, 2 ,100000000 ,8.998942
atomic, 2 ,100000000 ,8.747345
atomic, 2 ,100000000 ,8.569144
reduce, 2 ,100000000 ,0.035789
reduce, 2 ,100000000 ,0.020150
reduce, 2 ,100000000 ,0.035227
reduce, 2 ,100000000 ,0.016183
reduce, 2 ,100000000 ,0.028827
reduce, 2 ,100000000 ,0.017901
reduce, 2 ,100000000 ,0.030393
reduce, 2 ,100000000 ,0.023054
reduce, 2 ,100000000 ,0.015994
reduce, 2 ,100000000 ,0.015932
array, 2 ,100000000 ,0.136276
array, 2 ,100000000 ,0.154358
array, 2 ,100000000 ,0.120886
array, 2 ,100000000 ,0.120763
array, 2 ,100000000 ,0.121619
array, 2 ,100000000 ,0.120938
array, 2 ,100000000 ,0.120911
array, 2 ,100000000 ,0.120773
array, 2 ,100000000 ,0.121641
array, 2 ,100000000 ,0.120747
standard, 4 ,100000000 ,0.000004
standard, 4 ,100000000 ,0.000000
standard, 4 ,100000000 ,0.000000
standard, 4 ,100000000 ,0.000000
standard, 4 ,100000000 ,0.000000
standard, 4 ,100000000 ,0.000000
standard, 4 ,100000000 ,0.000000
standard, 4 ,100000000 ,0.000000
standard, 4 ,100000000 ,0.000000
standard, 4 ,100000000 ,0.000000
critical, 4 ,100000000 ,14.482118
critical, 4 ,100000000 ,15.370066
critical, 4 ,100000000 ,14.182618
critical, 4 ,100000000 ,14.701042
critical, 4 ,100000000 ,14.375845
critical, 4 ,100000000 ,13.918288
critical, 4 ,100000000 ,13.713829
critical, 4 ,100000000 ,13.656526
critical, 4 ,100000000 ,14.420978
critical, 4 ,100000000 ,14.532689
atomic, 4 ,100000000 ,8.759326
atomic, 4 ,100000000 ,8.619144
atomic, 4 ,100000000 ,8.397996
atomic, 4 ,100000000 ,8.578179
atomic, 4 ,100000000 ,8.860539
atomic, 4 ,100000000 ,8.928254
atomic, 4 ,100000000 ,8.834920
atomic, 4 ,100000000 ,9.281124
atomic, 4 ,100000000 ,9.377028
atomic, 4 ,100000000 ,8.890092
reduce, 4 ,100000000 ,0.041595
reduce, 4 ,100000000 ,0.038654
reduce, 4 ,100000000 ,0.017024
reduce, 4 ,100000000 ,0.028655
reduce, 4 ,100000000 ,0.016528
reduce, 4 ,100000000 ,0.016479
reduce, 4 ,100000000 ,0.016487
reduce, 4 ,100000000 ,0.035893
reduce, 4 ,100000000 ,0.017218
reduce, 4 ,100000000 ,0.016996
array, 4 ,100000000 ,0.146042
array, 4 ,100000000 ,0.186822
array, 4 ,100000000 ,0.153549
array, 4 ,100000000 ,0.155462
array, 4 ,100000000 ,0.154004
array, 4 ,100000000 ,0.146129
array, 4 ,100000000 ,0.132864
array, 4 ,100000000 ,0.156309
array, 4 ,100000000 ,0.142943
array, 4 ,100000000 ,0.139278
standard, 8 ,100000000 ,0.000003
standard, 8 ,100000000 ,0.000000
standard, 8 ,100000000 ,0.000000
standard, 8 ,100000000 ,0.000000
standard, 8 ,100000000 ,0.000000
standard, 8 ,100000000 ,0.000000
standard, 8 ,100000000 ,0.000000
standard, 8 ,100000000 ,0.000000
standard, 8 ,100000000 ,0.000001
standard, 8 ,100000000 ,0.000000
critical, 8 ,100000000 ,13.828829
critical, 8 ,100000000 ,14.452837
critical, 8 ,100000000 ,13.820373
critical, 8 ,100000000 ,14.588699
critical, 8 ,100000000 ,13.878557
critical, 8 ,100000000 ,14.515228
critical, 8 ,100000000 ,15.799360
critical, 8 ,100000000 ,15.293633
critical, 8 ,100000000 ,15.653258
critical, 8 ,100000000 ,14.407097
atomic, 8 ,100000000 ,7.977655
atomic, 8 ,100000000 ,8.045026
atomic, 8 ,100000000 ,7.954310
atomic, 8 ,100000000 ,7.970295
atomic, 8 ,100000000 ,8.229397
atomic, 8 ,100000000 ,8.137308
atomic, 8 ,100000000 ,8.009906
atomic, 8 ,100000000 ,8.185486
atomic, 8 ,100000000 ,8.298126
atomic, 8 ,100000000 ,7.947904
reduce, 8 ,100000000 ,0.029414
reduce, 8 ,100000000 ,0.029388
reduce, 8 ,100000000 ,0.037063
reduce, 8 ,100000000 ,0.016999
reduce, 8 ,100000000 ,0.017893
reduce, 8 ,100000000 ,0.016803
reduce, 8 ,100000000 ,0.016669
reduce, 8 ,100000000 ,0.016755
reduce, 8 ,100000000 ,0.037478
reduce, 8 ,100000000 ,0.017321
array, 8 ,100000000 ,0.173693
array, 8 ,100000000 ,0.174674
array, 8 ,100000000 ,0.131778
array, 8 ,100000000 ,0.127526
array, 8 ,100000000 ,0.126609
array, 8 ,100000000 ,0.126388
array, 8 ,100000000 ,0.125669
array, 8 ,100000000 ,0.129859
array, 8 ,100000000 ,0.134165
array, 8 ,100000000 ,0.147565
standard, 1 ,10000000000 ,0.000002
standard, 1 ,10000000000 ,0.000000
standard, 1 ,10000000000 ,0.000000
standard, 1 ,10000000000 ,0.000000
standard, 1 ,10000000000 ,0.000000
standard, 1 ,10000000000 ,0.000000
standard, 1 ,10000000000 ,0.000000
standard, 1 ,10000000000 ,0.000000
standard, 1 ,10000000000 ,0.000000
standard, 1 ,10000000000 ,0.000000
critical, 1 ,10000000000 ,197.680757
critical, 1 ,10000000000 ,195.904026
critical, 1 ,10000000000 ,191.711424
critical, 1 ,10000000000 ,199.507280
critical, 1 ,10000000000 ,202.561438
critical, 1 ,10000000000 ,205.403811
critical, 1 ,10000000000 ,203.434636
critical, 1 ,10000000000 ,212.541842
critical, 1 ,10000000000 ,222.129016
critical, 1 ,10000000000 ,207.949288
